Rank,Year,Population density,Foizi,Source,Population
0.8311688311688312,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1495633187772925
0.8354978354978355,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1353711790393013
0.8398268398268398,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1299126637554585
0.8441558441558441,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0993449781659388
0.8484848484848485,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0960698689956331
0.8571428571428571,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.084061135371179
0.8614718614718615,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0829694323144104
0.8658008658008658,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0818777292576419
0.8701298701298701,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0796943231441048
0.8744588744588745,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0775109170305676
0.8787878787878788,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0753275109170305
0.8831168831168831,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.074235807860262
0.8874458874458875,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0698689956331877
0.8917748917748918,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0687772925764192
0.8961038961038961,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9901746724890828
0.9047619047619048,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9814410480349344
0.9090909090909092,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9803493449781658
0.9134199134199136,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.933406113537118
0.9177489177489178,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9301310043668122
0.922077922077922,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9279475982532752
0.9264069264069263,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9203056768558951
0.9307359307359307,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9192139737991266
0.935064935064935,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8842794759825328
0.9393939393939394,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8820960698689956
0.9437229437229436,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8733624454148471
0.9523809523809524,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8679039301310043
0.9567099567099568,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8668122270742358
0.961038961038961,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8646288209606986
0.9653679653679652,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.861353711790393
0.9696969696969696,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8045851528384279
0.974025974025974,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7925764192139737
0.9783549783549784,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7893013100436681
0.9826839826839828,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7882096069868996
0.987012987012987,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7805676855895196
0.9913419913419912,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7751091703056768
0.0086580086580086,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7281659388646288
0.0129870129870129,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7183406113537117
0.0173160173160173,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.715065502183406
0.0216450216450216,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7041484716157205
0.0259740259740259,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7008733624454148
0.0303030303030303,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6932314410480349
0.0346320346320346,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6910480349344977
0.0389610389610389,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6899563318777292
0.0432900432900432,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6877729257641921
0.0476190476190476,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6866812227074236
0.0562770562770562,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6244541484716157
0.0606060606060606,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6222707423580786
0.0649350649350649,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6179039301310043
0.0692640692640692,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6168122270742358
0.0735930735930736,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6124454148471615
0.0779220779220779,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6091703056768558
0.0822510822510822,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6048034934497817
0.0865800865800865,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5971615720524017
0.0909090909090909,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5949781659388645
0.0952380952380952,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5927947598253275
0.1038961038961039,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5087336244541485
0.1082251082251082,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5043668122270742
0.1125541125541125,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5032751091703056
0.1168831168831168,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5021834061135371
0.1212121212121212,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4978165938864629
0.1255411255411255,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4934497816593886
0.1298701298701298,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4912663755458515
0.1341991341991342,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4858078602620087
0.1385281385281385,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.482532751091703
0.1428571428571428,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4770742358078602
0.1515151515151515,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4759825327510917
0.1558441558441558,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4661572052401746
0.1601731601731601,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4650655021834061
0.1645021645021645,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3427947598253275
0.1688311688311688,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3395196506550218
0.1731601731601731,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.334061135371179
0.1774891774891775,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3329694323144104
0.1818181818181818,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3307860262008733
0.1861471861471861,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3275109170305676
0.1904761904761904,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.324235807860262
0.1991341991341991,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3220524017467249
0.2034632034632034,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3133187772925764
0.2077922077922078,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3100436681222707
0.2121212121212121,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3034934497816594
0.2164502164502164,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0655021834061135
0.2207792207792207,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0633187772925764
0.2251082251082251,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.056768558951965
0.2294372294372294,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0436681222707423
0.2337662337662337,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0393013100436681
0.238095238095238,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0305676855895196
0.2467532467532467,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0207423580786026
0.2554112554112554,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0131004366812227
0.2510822510822511,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0109170305676855
0.2597402597402597,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.009825327510917
0.264069264069264,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0054585152838427
0.2683982683982684,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9967248908296944
0.2727272727272727,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9465065502183404
0.277056277056277,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8984716157205239
0.2813852813852814,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8951965065502183
0.2857142857142857,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8875545851528384
0.2943722943722944,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8569868995633187
0.2987012987012987,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8220524017467249
0.303030303030303,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7631004366812226
0.3073593073593073,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6746724890829694
0.3116883116883117,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6692139737991266
0.316017316017316,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6615720524017467
0.3203463203463203,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6506550218340611
0.3246753246753247,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6495633187772926
0.329004329004329,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.648471615720524
0.3333333333333333,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6419213973799126
0.341991341991342,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6375545851528384
0.3463203463203463,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6288209606986899
0.3506493506493506,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5807860262008734
0.354978354978355,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5414847161572052
0.3593073593073593,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5141921397379913
0.3636363636363636,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.455240174672489
0.3679653679653679,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4377729257641921
0.3722943722943723,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4344978165938864
0.3766233766233766,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4104803493449781
0.3809523809523809,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4093886462882096
0.3896103896103896,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4061135371179039
0.3939393939393939,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3689956331877729
0.3982683982683982,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3569868995633187
0.4025974025974026,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2849344978165938
0.4069264069264069,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2631004366812227
0.4112554112554112,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2587336244541484
0.4155844155844156,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2368995633187773
0.4199134199134199,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.232532751091703
0.4242424242424242,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2303493449781659
0.4285714285714285,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2292576419213973
0.4372294372294372,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2139737991266375
0.4415584415584415,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1932314410480349
0.4458874458874459,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1724890829694323
0.4502164502164502,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1593886462882096
0.4545454545454545,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1135371179039301
0.4588744588744589,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9934497816593886
0.4632034632034632,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.965065502183406
0.4675324675324675,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9137554585152838
0.4718614718614718,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8897379912663755
0.4761904761904761,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8864628820960698
0.4891774891774891,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8853711790393013
0.4935064935064935,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8548034934497816
0.4978354978354978,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8460698689956332
0.5021645021645021,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8384279475982532
0.5064935064935064,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8373362445414847
0.5108225108225108,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8329694323144105
0.5151515151515151,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.816593886462882
0.5194805194805194,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7554585152838428
0.5238095238095238,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6550218340611353
0.5281385281385281,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5764192139737991
0.5367965367965368,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5491266375545851
0.5411255411255411,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5294759825327511
0.5454545454545454,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5207423580786026
0.5497835497835498,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4519650655021834
0.5541125541125541,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4235807860262008
0.5584415584415584,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3493449781659388
0.5627705627705628,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2936681222707423
0.5670995670995671,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2729257641921397
0.5714285714285714,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2554585152838428
0.5757575757575758,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2194323144104803
0.5844155844155844,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1473799126637554
0.5887445887445888,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1451965065502183
0.5930735930735931,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1026200873362445
0.5974025974025974,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8635371179039301
0.6017316017316018,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.806768558951965
0.6060606060606061,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7903930131004366
0.6103896103896104,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3417030567685589
0.6147186147186147,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.306768558951965
0.6190476190476191,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0403930131004366
0.6233766233766234,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.962882096069869
0.6320346320346321,0.0,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7532751091703056
1.0,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7947598253275109
0.0,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0229257641921397
0.4805194805194805,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.0076419213973799
0.6623376623376623,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4574235807860262
0.70995670995671,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3842794759825327
0.7575757575757576,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2816593886462882
0.8051948051948052,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2347161572052401
0.8528138528138528,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2074235807860261
0.9004329004329005,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.2041484716157205
0.948051948051948,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1921397379912663
0.0043290043290043,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1812227074235807
0.0519480519480519,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.1222707423580786
0.0995670995670995,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.953056768558952
0.1471861471861472,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9486899563318776
0.1948051948051948,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9410480349344976
0.2424242424242424,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.9039301310043668
0.29004329004329,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8930131004366811
0.3376623376623376,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8908296943231441
0.3852813852813853,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.853711790393013
0.4329004329004329,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8318777292576419
0.4848484848484848,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.8264192139737991
0.5324675324675324,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7685589519650655
0.5800865800865801,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7641921397379913
0.6277056277056277,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.759825327510917
0.6363636363636364,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.7336244541484715
0.6406926406926406,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.732532751091703
0.645021645021645,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6779475982532751
0.6493506493506493,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6648471615720524
0.6536796536796536,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6572052401746724
0.658008658008658,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.6441048034934498
0.6666666666666666,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5753275109170305
0.670995670995671,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5731441048034934
0.6753246753246753,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5709606986899562
0.6796536796536796,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5611353711790392
0.683982683982684,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5469432314410481
0.6883116883116883,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5338427947598253
0.6926406926406926,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5305676855895196
0.696969696969697,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.5185589519650655
0.7012987012987013,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4530567685589519
0.7056277056277056,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4465065502183405
0.7142857142857143,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.445414847161572
0.7186147186147186,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4323144104803493
0.7229437229437229,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4290393013100436
0.7272727272727273,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4224890829694323
0.7316017316017316,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4213973799126637
0.7359307359307359,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4115720524017467
0.7402597402597403,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.4006550218340611
0.7445887445887446,2.499687539057535e-05,0.0100006603844011,0.5384615384615385,0.7974683544303797,0.3831877729257641
